index,content,difficulty,board,row,column
421,"6, 5, 0, 3, 1, 6, 4, 0, 2, 1, 0, 0, 0, 0, 0, 5, 6, 0, 4, 3, 6, 4, 0, 4, 2, 0, 0, 0, 0, 0, 5, 5, 0, 2, 2, 3, 1, 0, 3, 1",23.964,5,8,5
422,"1, 5, 0, 3, 1, 4, 4, 0, 5, 3, 0, 0, 0, 0, 0, 2, 4, 0, 6, 5, 3, 4, 0, 6, 3, 0, 0, 0, 0, 0, 1, 2, 0, 1, 5, 2, 2, 0, 6, 6",24.171,5,8,5
423,"4, 3, 0, 6, 4, 3, 6, 0, 6, 4, 0, 0, 0, 0, 0, 5, 1, 0, 4, 6, 2, 5, 0, 2, 1, 0, 0, 0, 0, 0, 3, 5, 0, 3, 5, 2, 1, 0, 2, 1",24.373,5,8,5
424,"6, 6, 0, 2, 3, 2, 4, 0, 5, 2, 0, 0, 0, 0, 0, 1, 1, 0, 5, 3, 5, 1, 0, 1, 2, 0, 0, 0, 0, 0, 5, 4, 0, 6, 6, 4, 4, 0, 3, 3",24.57,5,8,5
425,"3, 3, 0, 5, 3, 3, 5, 0, 1, 4, 0, 0, 0, 0, 0, 1, 2, 0, 5, 2, 6, 1, 0, 2, 4, 0, 0, 0, 0, 0, 6, 5, 0, 4, 4, 6, 1, 0, 6, 2",24.756,5,8,5
426,"5, 3, 0, 2, 5, 2, 3, 0, 4, 4, 0, 0, 0, 0, 0, 1, 4, 0, 1, 4, 2, 1, 0, 3, 3, 0, 0, 0, 0, 0, 6, 5, 0, 6, 2, 1, 6, 0, 6, 5",24.939,5,8,5
427,"1, 3, 0, 5, 3, 5, 1, 0, 4, 6, 0, 0, 0, 0, 0, 1, 4, 0, 6, 1, 6, 2, 0, 3, 2, 0, 0, 0, 0, 0, 6, 5, 0, 3, 4, 5, 4, 0, 2, 2",25.14,5,8,5
428,"6, 1, 0, 5, 4, 6, 4, 0, 1, 2, 0, 0, 0, 0, 0, 2, 2, 0, 5, 4, 3, 3, 0, 2, 4, 0, 0, 0, 0, 0, 5, 6, 0, 5, 6, 1, 3, 0, 3, 1",25.331,5,8,5
429,"3, 3, 0, 3, 3, 2, 2, 0, 6, 1, 0, 0, 0, 0, 0, 4, 5, 0, 2, 6, 1, 6, 0, 4, 5, 0, 0, 0, 0, 0, 1, 4, 0, 6, 4, 5, 2, 0, 5, 1",25.524,5,8,5
430,"6, 6, 0, 1, 4, 4, 3, 0, 2, 3, 0, 0, 0, 0, 0, 2, 3, 0, 3, 1, 2, 5, 0, 4, 2, 0, 0, 0, 0, 0, 1, 5, 0, 6, 6, 5, 4, 0, 1, 5",25.721,5,8,5
431,"5, 6, 0, 6, 4, 5, 1, 0, 6, 3, 0, 0, 0, 0, 0, 5, 2, 0, 1, 4, 3, 1, 0, 6, 3, 0, 0, 0, 0, 0, 5, 1, 0, 2, 4, 2, 2, 0, 4, 3",25.912,5,8,5
432,"5, 3, 0, 5, 3, 5, 6, 0, 1, 2, 0, 0, 0, 0, 0, 4, 5, 0, 4, 3, 6, 1, 0, 1, 1, 0, 0, 0, 0, 0, 6, 2, 0, 3, 2, 6, 4, 0, 2, 4",26.107,5,8,5
433,"4, 3, 0, 3, 1, 4, 2, 0, 2, 6, 0, 0, 0, 0, 0, 1, 2, 0, 1, 1, 5, 5, 0, 2, 6, 0, 0, 0, 0, 0, 6, 5, 0, 4, 3, 3, 5, 0, 4, 6",26.303,5,8,5
434,"3, 3, 0, 1, 5, 4, 6, 0, 4, 5, 0, 0, 0, 0, 0, 2, 6, 0, 3, 3, 2, 4, 0, 5, 1, 0, 0, 0, 0, 0, 2, 1, 0, 6, 5, 4, 6, 0, 2, 1",26.497,5,8,5
435,"4, 2, 0, 1, 5, 3, 2, 0, 4, 5, 0, 0, 0, 0, 0, 2, 3, 0, 3, 1, 1, 1, 0, 2, 4, 0, 0, 0, 0, 0, 6, 6, 0, 4, 3, 5, 5, 0, 6, 6",26.692,5,8,5
436,"6, 5, 0, 4, 1, 4, 4, 0, 2, 1, 0, 0, 0, 0, 0, 6, 2, 0, 5, 1, 3, 6, 0, 3, 4, 0, 0, 0, 0, 0, 2, 2, 0, 6, 1, 3, 5, 0, 5, 3",26.886,5,8,5
437,"1, 2, 0, 4, 1, 6, 2, 0, 6, 2, 0, 0, 0, 0, 0, 5, 2, 0, 3, 5, 5, 3, 0, 1, 3, 0, 0, 0, 0, 0, 4, 4, 0, 3, 5, 6, 1, 0, 4, 6",27.083,5,8,5
438,"1, 6, 0, 4, 4, 2, 5, 0, 3, 1, 0, 0, 0, 0, 0, 3, 6, 0, 5, 4, 6, 3, 0, 4, 2, 0, 0, 0, 0, 0, 2, 3, 0, 2, 1, 6, 5, 0, 5, 1",27.276,5,8,5
439,"5, 1, 0, 4, 1, 5, 3, 0, 2, 4, 0, 0, 0, 0, 0, 2, 6, 0, 6, 2, 1, 5, 0, 1, 6, 0, 0, 0, 0, 0, 5, 4, 0, 2, 3, 3, 6, 0, 3, 4",27.472,5,8,5
440,"2, 4, 0, 1, 4, 4, 3, 0, 2, 5, 0, 0, 0, 0, 0, 2, 1, 0, 5, 4, 3, 3, 0, 6, 6, 0, 0, 0, 0, 0, 5, 3, 0, 5, 6, 1, 1, 0, 2, 6",27.666,5,8,5
441,"3, 3, 0, 6, 5, 2, 3, 0, 4, 4, 0, 0, 0, 0, 0, 1, 1, 0, 6, 2, 6, 3, 0, 1, 5, 0, 0, 0, 0, 0, 4, 5, 0, 6, 1, 2, 4, 0, 2, 5",27.862,5,8,5
442,"3, 3, 0, 2, 5, 6, 3, 0, 1, 6, 0, 0, 0, 0, 0, 4, 3, 0, 1, 2, 4, 6, 0, 1, 5, 0, 0, 0, 0, 0, 6, 4, 0, 4, 5, 1, 2, 0, 2, 5",28.059,5,8,5
443,"6, 6, 0, 3, 2, 3, 3, 0, 2, 1, 0, 0, 0, 0, 0, 2, 6, 0, 1, 5, 4, 2, 0, 4, 1, 0, 0, 0, 0, 0, 3, 5, 0, 6, 1, 4, 4, 0, 5, 5",28.25,5,8,5
444,"1, 5, 0, 4, 6, 1, 5, 0, 2, 1, 0, 0, 0, 0, 0, 4, 6, 0, 4, 3, 4, 2, 0, 3, 5, 0, 0, 0, 0, 0, 3, 1, 0, 5, 6, 3, 2, 0, 6, 2",28.445,5,8,5
445,"1, 6, 0, 4, 1, 2, 5, 0, 5, 4, 0, 0, 0, 0, 0, 2, 2, 0, 3, 1, 6, 2, 0, 3, 5, 0, 0, 0, 0, 0, 3, 4, 0, 6, 4, 3, 5, 0, 6, 1",28.64,5,8,5
446,"5, 6, 0, 4, 2, 3, 4, 0, 6, 2, 0, 0, 0, 0, 0, 1, 6, 0, 3, 3, 2, 1, 0, 3, 4, 0, 0, 0, 0, 0, 2, 1, 0, 5, 5, 5, 6, 0, 1, 4",28.836,5,8,5
447,"5, 1, 0, 2, 4, 6, 3, 0, 4, 6, 0, 0, 0, 0, 0, 1, 5, 0, 2, 4, 3, 3, 0, 6, 1, 0, 0, 0, 0, 0, 3, 5, 0, 6, 4, 2, 5, 0, 2, 1",29.03,5,8,5
448,"1, 4, 0, 5, 2, 2, 3, 0, 4, 2, 0, 0, 0, 0, 0, 6, 5, 0, 2, 6, 1, 3, 0, 4, 5, 0, 0, 0, 0, 0, 5, 6, 0, 3, 4, 6, 1, 0, 1, 3",29.226,5,8,5
449,"3, 6, 0, 1, 3, 4, 3, 0, 4, 2, 0, 0, 0, 0, 0, 5, 5, 0, 2, 1, 5, 5, 0, 2, 4, 0, 0, 0, 0, 0, 4, 6, 0, 3, 1, 6, 6, 0, 1, 2",29.419,5,8,5
450,"6, 6, 0, 2, 4, 1, 3, 0, 5, 3, 0, 0, 0, 0, 0, 6, 1, 0, 3, 6, 1, 3, 0, 5, 4, 0, 0, 0, 0, 0, 5, 2, 0, 4, 1, 5, 2, 0, 4, 2",29.614,5,8,5
451,"1, 5, 0, 4, 2, 4, 6, 0, 6, 3, 0, 0, 0, 0, 0, 2, 3, 0, 3, 1, 2, 1, 0, 5, 3, 0, 0, 0, 0, 0, 4, 6, 0, 6, 2, 4, 1, 0, 5, 5",29.809,5,8,5
452,"2, 6, 0, 4, 5, 6, 3, 0, 3, 6, 0, 0, 0, 0, 0, 1, 4, 0, 2, 5, 4, 4, 0, 2, 1, 0, 0, 0, 0, 0, 1, 3, 0, 3, 6, 2, 5, 0, 1, 5",30.004,5,8,5
453,"2, 4, 0, 4, 1, 3, 6, 0, 5, 1, 0, 0, 0, 0, 0, 5, 2, 0, 6, 1, 4, 6, 0, 5, 3, 0, 0, 0, 0, 0, 3, 2, 0, 1, 5, 2, 4, 0, 3, 6",30.199,5,8,5
454,"3, 4, 0, 3, 4, 2, 1, 0, 6, 3, 0, 0, 0, 0, 0, 4, 2, 0, 6, 5, 2, 6, 0, 6, 3, 0, 0, 0, 0, 0, 5, 4, 0, 1, 5, 1, 5, 0, 1, 2",30.393,5,8,5
455,"3, 1, 0, 5, 6, 4, 3, 0, 5, 5, 0, 0, 0, 0, 0, 6, 2, 0, 4, 1, 1, 1, 0, 4, 2, 0, 0, 0, 0, 0, 2, 6, 0, 3, 3, 2, 4, 0, 5, 6",30.588,5,8,5
456,"2, 1, 0, 5, 2, 3, 3, 0, 4, 6, 0, 0, 0, 0, 0, 4, 5, 0, 1, 5, 2, 3, 0, 6, 1, 0, 0, 0, 0, 0, 6, 3, 0, 4, 5, 4, 6, 0, 2, 1",30.783,5,8,5
457,"1, 6, 0, 3, 2, 2, 6, 0, 1, 5, 0, 0, 0, 0, 0, 1, 3, 0, 3, 6, 3, 6, 0, 2, 4, 0, 0, 0, 0, 0, 4, 2, 0, 5, 5, 4, 4, 0, 5, 1",30.979,5,8,5
458,"4, 2, 0, 5, 5, 6, 3, 0, 1, 2, 0, 0, 0, 0, 0, 1, 6, 0, 5, 3, 4, 2, 0, 4, 3, 0, 0, 0, 0, 0, 1, 6, 0, 5, 4, 6, 2, 0, 1, 3",31.174,5,8,5
459,"2, 5, 0, 6, 4, 4, 2, 0, 6, 3, 0, 0, 0, 0, 0, 5, 3, 0, 4, 6, 3, 1, 0, 1, 6, 0, 0, 0, 0, 0, 2, 2, 0, 5, 1, 5, 3, 0, 1, 4",31.368,5,8,5
460,"4, 6, 0, 2, 5, 4, 1, 0, 6, 3, 0, 0, 0, 0, 0, 1, 4, 0, 5, 3, 3, 2, 0, 2, 1, 0, 0, 0, 0, 0, 1, 6, 0, 5, 5, 2, 4, 0, 3, 6",31.562,5,8,5
461,"1, 5, 0, 6, 5, 3, 6, 0, 2, 6, 0, 0, 0, 0, 0, 4, 1, 0, 4, 1, 3, 3, 0, 4, 5, 0, 0, 0, 0, 0, 5, 2, 0, 3, 1, 4, 2, 0, 2, 6",31.757,5,8,5
462,"6, 6, 0, 2, 3, 5, 3, 0, 5, 5, 0, 0, 0, 0, 0, 6, 1, 0, 2, 4, 1, 3, 0, 1, 2, 0, 0, 0, 0, 0, 5, 3, 0, 4, 2, 4, 4, 0, 1, 6",31.953,5,8,5
463,"2, 1, 0, 6, 3, 2, 3, 0, 3, 4, 0, 0, 0, 0, 0, 5, 3, 0, 4, 4, 6, 4, 0, 1, 2, 0, 0, 0, 0, 0, 6, 1, 0, 2, 5, 6, 5, 0, 5, 1",32.147,5,8,5
464,"5, 2, 0, 1, 6, 6, 6, 0, 1, 3, 0, 0, 0, 0, 0, 6, 4, 0, 1, 3, 1, 3, 0, 2, 4, 0, 0, 0, 0, 0, 2, 5, 0, 4, 5, 3, 4, 0, 2, 5",32.342,5,8,5
465,"1, 1, 0, 4, 4, 6, 1, 0, 2, 3, 0, 0, 0, 0, 0, 5, 6, 0, 2, 1, 2, 5, 0, 5, 4, 0, 0, 0, 0, 0, 4, 3, 0, 3, 6, 3, 2, 0, 5, 6",32.538,5,8,5
466,"4, 6, 0, 4, 2, 3, 5, 0, 3, 1, 0, 0, 0, 0, 0, 2, 1, 0, 6, 6, 2, 6, 0, 4, 1, 0, 0, 0, 0, 0, 5, 4, 0, 5, 3, 2, 5, 0, 3, 1",32.731,5,8,5
467,"6, 1, 0, 3, 6, 5, 3, 0, 4, 2, 0, 0, 0, 0, 0, 3, 4, 0, 5, 6, 4, 2, 0, 1, 5, 0, 0, 0, 0, 0, 2, 1, 0, 6, 2, 1, 3, 0, 5, 4",32.926,5,8,5
468,"4, 1, 0, 3, 6, 2, 5, 0, 5, 2, 0, 0, 0, 0, 0, 5, 3, 0, 3, 6, 6, 4, 0, 5, 4, 0, 0, 0, 0, 0, 1, 6, 0, 2, 2, 1, 3, 0, 1, 4",33.121,5,8,5
469,"4, 1, 0, 3, 6, 6, 1, 0, 6, 4, 0, 0, 0, 0, 0, 5, 2, 0, 4, 5, 2, 1, 0, 2, 5, 0, 0, 0, 0, 0, 6, 5, 0, 2, 1, 4, 3, 0, 3, 3",33.322,5,8,5
470,"2, 1, 0, 4, 3, 5, 5, 0, 4, 1, 0, 0, 0, 0, 0, 6, 5, 0, 1, 2, 5, 3, 0, 3, 6, 0, 0, 0, 0, 0, 6, 6, 0, 2, 4, 3, 2, 0, 1, 4",33.511,5,8,5
471,"5, 4, 0, 6, 2, 3, 4, 0, 5, 4, 0, 0, 0, 0, 0, 6, 1, 0, 1, 1, 6, 1, 0, 6, 2, 0, 0, 0, 0, 0, 2, 3, 0, 2, 3, 4, 3, 0, 5, 5",33.707,5,8,5
472,"3, 6, 0, 4, 1, 5, 1, 0, 6, 1, 0, 0, 0, 0, 0, 3, 6, 0, 2, 3, 3, 2, 0, 5, 5, 0, 0, 0, 0, 0, 2, 4, 0, 4, 4, 1, 5, 0, 2, 6",33.902,5,8,5
473,"5, 3, 0, 1, 1, 2, 6, 0, 4, 6, 0, 0, 0, 0, 0, 4, 5, 0, 2, 1, 6, 3, 0, 2, 5, 0, 0, 0, 0, 0, 4, 4, 0, 1, 3, 5, 6, 0, 3, 2",34.095,5,8,5
474,"2, 6, 0, 1, 4, 5, 2, 0, 1, 1, 0, 0, 0, 0, 0, 5, 5, 0, 6, 5, 3, 4, 0, 6, 4, 0, 0, 0, 0, 0, 6, 3, 0, 2, 2, 1, 4, 0, 3, 3",34.292,5,8,5
475,"3, 5, 0, 4, 2, 6, 2, 0, 1, 4, 0, 0, 0, 0, 0, 6, 2, 0, 5, 6, 3, 5, 0, 3, 1, 0, 0, 0, 0, 0, 4, 1, 0, 5, 4, 1, 2, 0, 3, 6",34.485,5,8,5
476,"5, 2, 0, 6, 1, 1, 5, 0, 2, 3, 0, 0, 0, 0, 0, 1, 6, 0, 3, 3, 4, 6, 0, 2, 6, 0, 0, 0, 0, 0, 5, 4, 0, 4, 2, 1, 3, 0, 4, 5",34.688,5,8,5
477,"3, 6, 0, 6, 2, 2, 4, 0, 2, 5, 0, 0, 0, 0, 0, 5, 1, 0, 1, 3, 1, 1, 0, 6, 3, 0, 0, 0, 0, 0, 6, 5, 0, 4, 5, 2, 4, 0, 4, 3",34.876,5,8,5
478,"6, 4, 0, 4, 2, 5, 5, 0, 3, 1, 0, 0, 0, 0, 0, 5, 2, 0, 3, 2, 2, 4, 0, 5, 3, 0, 0, 0, 0, 0, 4, 6, 0, 1, 1, 1, 6, 0, 3, 6",35.075,5,8,5
479,"1, 2, 0, 6, 2, 5, 4, 0, 1, 4, 0, 0, 0, 0, 0, 6, 4, 0, 3, 2, 5, 5, 0, 1, 3, 0, 0, 0, 0, 0, 5, 6, 0, 3, 6, 4, 3, 0, 2, 1",35.267,5,8,5
480,"6, 5, 0, 1, 3, 5, 2, 0, 4, 1, 0, 0, 0, 0, 0, 3, 6, 0, 2, 6, 4, 6, 0, 2, 4, 0, 0, 0, 0, 0, 1, 5, 0, 3, 2, 3, 1, 0, 4, 5",35.472,5,8,5
481,"3, 6, 0, 5, 4, 4, 3, 0, 3, 4, 0, 0, 0, 0, 0, 1, 5, 0, 6, 2, 2, 2, 0, 5, 6, 0, 0, 0, 0, 0, 5, 6, 0, 1, 1, 2, 1, 0, 3, 4",35.659,5,8,5
482,"2, 6, 0, 3, 1, 5, 1, 0, 4, 1, 0, 0, 0, 0, 0, 3, 2, 0, 3, 5, 4, 2, 0, 5, 1, 0, 0, 0, 0, 0, 3, 4, 0, 6, 4, 6, 6, 0, 5, 2",35.856,5,8,5
483,"2, 1, 0, 5, 1, 4, 3, 0, 2, 1, 0, 0, 0, 0, 0, 6, 4, 0, 4, 4, 5, 5, 0, 2, 3, 0, 0, 0, 0, 0, 6, 3, 0, 1, 6, 3, 5, 0, 6, 2",36.054,5,8,5
484,"1, 3, 0, 5, 6, 5, 5, 0, 4, 4, 0, 0, 0, 0, 0, 2, 2, 0, 1, 3, 3, 4, 0, 1, 3, 0, 0, 0, 0, 0, 6, 4, 0, 2, 6, 5, 6, 0, 2, 1",36.242,5,8,5
485,"6, 2, 0, 5, 5, 3, 3, 0, 4, 4, 0, 0, 0, 0, 0, 2, 6, 0, 5, 4, 4, 6, 0, 1, 1, 0, 0, 0, 0, 0, 3, 2, 0, 2, 1, 5, 1, 0, 3, 6",36.443,5,8,5
486,"5, 6, 0, 2, 3, 2, 6, 0, 5, 5, 0, 0, 0, 0, 0, 3, 1, 0, 4, 2, 3, 1, 0, 6, 4, 0, 0, 0, 0, 0, 4, 6, 0, 3, 1, 4, 2, 0, 1, 5",36.628,5,8,5
487,"2, 3, 0, 6, 4, 6, 1, 0, 4, 5, 0, 0, 0, 0, 0, 1, 6, 0, 1, 2, 5, 3, 0, 5, 2, 0, 0, 0, 0, 0, 6, 4, 0, 1, 3, 3, 5, 0, 4, 2",36.888,5,8,5
488,"1, 2, 0, 6, 4, 5, 4, 0, 1, 6, 0, 0, 0, 0, 0, 3, 5, 0, 1, 5, 2, 4, 0, 6, 2, 0, 0, 0, 0, 0, 3, 3, 0, 3, 1, 4, 6, 0, 5, 2",37.037,5,8,5
489,"4, 3, 0, 5, 2, 6, 2, 0, 2, 3, 0, 0, 0, 0, 0, 3, 6, 0, 5, 1, 1, 6, 0, 5, 4, 0, 0, 0, 0, 0, 1, 4, 0, 1, 6, 2, 5, 0, 4, 3",37.277,5,8,5
490,"1, 2, 0, 6, 4, 4, 2, 0, 3, 5, 0, 0, 0, 0, 0, 4, 2, 0, 6, 3, 5, 4, 0, 6, 3, 0, 0, 0, 0, 0, 5, 1, 0, 2, 6, 3, 1, 0, 5, 1",37.411,5,8,5
491,"1, 6, 0, 6, 3, 3, 3, 0, 2, 6, 0, 0, 0, 0, 0, 1, 1, 0, 4, 5, 2, 5, 0, 4, 2, 0, 0, 0, 0, 0, 5, 3, 0, 2, 4, 4, 5, 0, 6, 1",37.602,5,8,5
492,"1, 3, 0, 2, 6, 6, 6, 0, 5, 5, 0, 0, 0, 0, 0, 4, 1, 0, 5, 2, 3, 1, 0, 4, 4, 0, 0, 0, 0, 0, 2, 3, 0, 3, 2, 6, 4, 0, 1, 5",37.721,5,8,5
493,"4, 2, 0, 6, 3, 2, 3, 0, 3, 1, 0, 0, 0, 0, 0, 6, 4, 0, 4, 6, 1, 5, 0, 5, 1, 0, 0, 0, 0, 0, 3, 1, 0, 2, 5, 5, 2, 0, 6, 4",37.795,5,8,5
494,"3, 2, 0, 4, 6, 5, 3, 0, 1, 2, 0, 0, 0, 0, 0, 1, 3, 0, 5, 6, 4, 4, 0, 5, 6, 0, 0, 0, 0, 0, 1, 2, 0, 5, 1, 6, 2, 0, 3, 4",37.798,5,8,5
495,"6, 3, 0, 1, 2, 4, 5, 0, 4, 2, 0, 0, 0, 0, 0, 5, 6, 0, 4, 2, 1, 6, 0, 3, 4, 0, 0, 0, 0, 0, 1, 3, 0, 3, 5, 2, 5, 0, 1, 6",37.919,5,8,5
496,"3, 1, 0, 6, 2, 2, 1, 0, 4, 1, 0, 0, 0, 0, 0, 5, 2, 0, 3, 4, 5, 5, 0, 2, 4, 0, 0, 0, 0, 0, 6, 6, 0, 3, 5, 1, 6, 0, 4, 3",37.931,5,8,5
497,"1, 3, 0, 5, 6, 2, 1, 0, 2, 4, 0, 0, 0, 0, 0, 4, 6, 0, 2, 3, 5, 1, 0, 4, 5, 0, 0, 0, 0, 0, 5, 6, 0, 1, 3, 6, 4, 0, 3, 2",38.177,5,8,5
498,"1, 5, 0, 3, 6, 3, 2, 0, 4, 2, 0, 0, 0, 0, 0, 6, 3, 0, 1, 1, 6, 2, 0, 3, 5, 0, 0, 0, 0, 0, 4, 4, 0, 5, 5, 6, 2, 0, 4, 1",38.694,5,8,5
499,"5, 6, 0, 3, 2, 1, 5, 0, 6, 4, 0, 0, 0, 0, 0, 4, 2, 0, 6, 5, 4, 3, 0, 5, 1, 0, 0, 0, 0, 0, 2, 4, 0, 3, 1, 3, 2, 0, 1, 6",38.84,5,8,5
500,"4, 2, 0, 5, 3, 3, 5, 0, 5, 6, 0, 0, 0, 0, 0, 1, 1, 0, 1, 2, 1, 4, 0, 6, 2, 0, 0, 0, 0, 0, 3, 4, 0, 6, 5, 6, 3, 0, 2, 4",39.355,5,8,5
501,"0, 6, 6, 0, 5, 3, 0, 1, 3, 0, 4, 4, 0, 6, 5, 0, 5, 1, 0, 6, 5, 0, 2, 2, 0, 3, 3, 0, 1, 1, 0, 4, 1, 0, 1, 4, 0, 2, 2, 0",19.609,6,8,5
502,"0, 2, 1, 0, 1, 2, 0, 2, 6, 0, 3, 3, 0, 5, 6, 0, 2, 5, 0, 1, 6, 0, 3, 1, 0, 6, 1, 0, 3, 5, 0, 4, 4, 0, 4, 1, 0, 4, 5, 0",20.093,6,8,5
503,"0, 5, 4, 0, 4, 5, 0, 4, 4, 0, 1, 1, 0, 3, 3, 0, 5, 3, 0, 1, 6, 0, 1, 2, 0, 6, 5, 0, 3, 2, 0, 2, 2, 0, 6, 1, 0, 6, 1, 0",20.524,6,8,5
504,"0, 1, 6, 0, 2, 1, 0, 1, 2, 0, 6, 1, 0, 1, 6, 0, 4, 4, 0, 6, 1, 0, 5, 4, 0, 2, 2, 0, 5, 3, 0, 3, 4, 0, 5, 3, 0, 5, 3, 0",20.616,6,8,5
505,"0, 1, 5, 0, 1, 1, 0, 5, 1, 0, 6, 6, 0, 4, 2, 0, 3, 4, 0, 2, 1, 0, 1, 5, 0, 6, 6, 0, 3, 2, 0, 3, 5, 0, 3, 4, 0, 4, 2, 0",20.637,6,8,5
506,"0, 3, 3, 0, 2, 1, 0, 2, 2, 0, 6, 1, 0, 1, 2, 0, 6, 6, 0, 1, 1, 0, 1, 6, 0, 4, 4, 0, 5, 3, 0, 3, 5, 0, 4, 5, 0, 5, 4, 0",20.681,6,8,5
507,"0, 4, 3, 0, 4, 3, 0, 3, 6, 0, 6, 3, 0, 1, 4, 0, 4, 2, 0, 1, 2, 0, 2, 2, 0, 1, 5, 0, 5, 1, 0, 5, 1, 0, 5, 6, 0, 1, 6, 0",20.784,6,8,5
508,"0, 1, 1, 0, 4, 2, 0, 3, 2, 0, 2, 3, 0, 1, 4, 0, 2, 3, 0, 1, 6, 0, 1, 6, 0, 6, 5, 0, 6, 5, 0, 4, 3, 0, 1, 4, 0, 5, 5, 0",20.821,6,8,5
509,"0, 1, 6, 0, 1, 5, 0, 6, 5, 0, 2, 3, 0, 3, 2, 0, 4, 2, 0, 6, 2, 0, 4, 4, 0, 1, 4, 0, 3, 6, 0, 3, 5, 0, 1, 1, 0, 5, 1, 0",21.083,6,8,5
510,"0, 5, 1, 0, 6, 6, 0, 1, 4, 0, 5, 6, 0, 6, 1, 0, 4, 2, 0, 1, 4, 0, 3, 4, 0, 2, 1, 0, 5, 3, 0, 3, 1, 0, 5, 2, 0, 2, 3, 0",21.146,6,8,5
511,"0, 4, 6, 0, 6, 3, 0, 4, 3, 0, 2, 1, 0, 2, 1, 0, 1, 3, 0, 1, 3, 0, 5, 6, 0, 5, 4, 0, 6, 1, 0, 4, 1, 0, 2, 5, 0, 5, 2, 0",21.304,6,8,5
512,"0, 1, 1, 0, 4, 1, 0, 2, 2, 0, 1, 6, 0, 6, 4, 0, 3, 5, 0, 1, 6, 0, 5, 3, 0, 4, 6, 0, 2, 1, 0, 3, 2, 0, 3, 5, 0, 5, 4, 0",21.48,6,8,5
513,"0, 2, 6, 0, 2, 6, 0, 2, 1, 0, 1, 1, 0, 5, 5, 0, 4, 5, 0, 2, 1, 0, 3, 1, 0, 4, 1, 0, 3, 3, 0, 4, 6, 0, 3, 4, 0, 6, 5, 0",21.668,6,8,5
514,"0, 4, 1, 0, 5, 1, 0, 2, 5, 0, 2, 4, 0, 3, 3, 0, 6, 6, 0, 1, 2, 0, 1, 4, 0, 2, 5, 0, 4, 5, 0, 1, 3, 0, 3, 6, 0, 6, 1, 0",21.788,6,8,5
515,"0, 5, 5, 0, 5, 6, 0, 6, 1, 0, 1, 1, 0, 3, 3, 0, 6, 4, 0, 1, 2, 0, 2, 5, 0, 6, 3, 0, 4, 2, 0, 3, 4, 0, 4, 1, 0, 1, 2, 0",21.947,6,8,5
516,"0, 1, 1, 0, 6, 2, 0, 5, 3, 0, 3, 2, 0, 1, 6, 0, 6, 5, 0, 1, 4, 0, 4, 3, 0, 2, 3, 0, 6, 1, 0, 5, 1, 0, 5, 2, 0, 4, 4, 0",22.12,6,8,5
517,"0, 4, 1, 0, 3, 1, 0, 3, 1, 0, 2, 1, 0, 4, 5, 0, 5, 6, 0, 6, 2, 0, 3, 3, 0, 6, 4, 0, 1, 1, 0, 4, 2, 0, 2, 6, 0, 5, 5, 0",22.266,6,8,5
518,"0, 5, 6, 0, 5, 6, 0, 4, 2, 0, 5, 3, 0, 6, 3, 0, 4, 2, 0, 5, 1, 0, 1, 6, 0, 1, 1, 0, 2, 3, 0, 1, 3, 0, 1, 4, 0, 4, 2, 0",22.442,6,8,5
519,"0, 1, 2, 0, 4, 4, 0, 1, 5, 0, 5, 6, 0, 6, 2, 0, 2, 4, 0, 4, 6, 0, 1, 2, 0, 1, 5, 0, 6, 5, 0, 3, 1, 0, 3, 1, 0, 3, 3, 0",22.595,6,8,5
520,"0, 1, 1, 0, 3, 3, 0, 6, 5, 0, 4, 1, 0, 5, 4, 0, 3, 6, 0, 1, 4, 0, 5, 3, 0, 6, 5, 0, 2, 4, 0, 1, 6, 0, 2, 2, 0, 1, 2, 0",22.761,6,8,5
521,"0, 1, 1, 0, 1, 6, 0, 5, 5, 0, 3, 5, 0, 6, 1, 0, 5, 3, 0, 6, 6, 0, 2, 2, 0, 3, 2, 0, 4, 4, 0, 4, 1, 0, 1, 2, 0, 4, 3, 0",22.932,6,8,5
522,"0, 3, 3, 0, 1, 4, 0, 1, 4, 0, 1, 2, 0, 6, 1, 0, 1, 2, 0, 3, 5, 0, 6, 2, 0, 6, 5, 0, 2, 3, 0, 1, 4, 0, 5, 6, 0, 5, 4, 0",23.096,6,8,5
523,"0, 2, 2, 0, 4, 4, 0, 1, 3, 0, 5, 5, 0, 6, 4, 0, 1, 6, 0, 1, 4, 0, 2, 5, 0, 6, 1, 0, 3, 5, 0, 3, 2, 0, 1, 6, 0, 1, 3, 0",23.257,6,8,5
524,"0, 2, 1, 0, 1, 5, 0, 2, 5, 0, 4, 6, 0, 6, 4, 0, 1, 2, 0, 2, 4, 0, 3, 3, 0, 1, 3, 0, 4, 5, 0, 5, 6, 0, 3, 1, 0, 6, 1, 0",23.426,6,8,5
525,"0, 3, 5, 0, 1, 3, 0, 4, 5, 0, 2, 6, 0, 1, 1, 0, 3, 2, 0, 4, 1, 0, 3, 6, 0, 1, 6, 0, 1, 6, 0, 2, 4, 0, 4, 5, 0, 5, 2, 0",23.593,6,8,5
