bundle,资产路径,类型,uuid,文件
ChangeMoreGamesDoubleColTrait,textures/icon_blockSlide,cc.SpriteFrame,f4fb48a0-feb1-404a-8f73-069e4843503d,assets\ChangeMoreGamesDoubleColTrait\import\f4\f4fb48a0-feb1-404a-8f73-069e4843503d.1c863.json
ChangeMoreGamesDoubleColTrait,textures/icon_blockSlide,cc.Texture2D,853610f5-2ab2-4d22-a3d1-cd524b6b656d,assets\ChangeMoreGamesDoubleColTrait\import\85\853610f5-2ab2-4d22-a3d1-cd524b6b656d.7871f.json
ChangeMoreGamesDoubleColTrait,textures/icon_fruitMerge,cc.SpriteFrame,f7d4a310-017b-4450-a0ab-2fbdb6d857fe,assets\ChangeMoreGamesDoubleColTrait\import\f7\f7d4a310-017b-4450-a0ab-2fbdb6d857fe.c21d9.json
ChangeMoreGamesDoubleColTrait,textures/icon_fruitMerge,cc.Texture2D,6a59cf60-8cc3-4365-8caf-544b0773c6eb,assets\ChangeMoreGamesDoubleColTrait\import\6a\6a59cf60-8cc3-4365-8caf-544b0773c6eb.7871f.json
ChangeMoreGamesDoubleColTrait,textures/icon_mahjong,cc.SpriteFrame,2a620a9d-2a9b-4cbc-8f42-a31284cb3f36,assets\ChangeMoreGamesDoubleColTrait\import\2a\2a620a9d-2a9b-4cbc-8f42-a31284cb3f36.9c01e.json
ChangeMoreGamesDoubleColTrait,textures/icon_mahjong,cc.Texture2D,25e0751a-c2cb-4606-92d9-3cc551b170cc,assets\ChangeMoreGamesDoubleColTrait\import\25\25e0751a-c2cb-4606-92d9-3cc551b170cc.7871f.json
ChangeMoreGamesDoubleColTrait,textures/icon_oneLine,cc.SpriteFrame,f76f8b7c-244c-438e-b888-68d2983c0cb9,assets\ChangeMoreGamesDoubleColTrait\import\f7\f76f8b7c-244c-438e-b888-68d2983c0cb9.e9958.json
ChangeMoreGamesDoubleColTrait,textures/icon_oneLine,cc.Texture2D,b133402e-c905-4104-af3b-9a73b3a762a3,assets\ChangeMoreGamesDoubleColTrait\import\b1\b133402e-c905-4104-af3b-9a73b3a762a3.7871f.json
ChangeMoreGamesDoubleColTrait,textures/icon_onet,cc.SpriteFrame,3cb36205-b58f-430d-a8b6-19a685315e3e,assets\ChangeMoreGamesDoubleColTrait\import\3c\3cb36205-b58f-430d-a8b6-19a685315e3e.8e2a0.json
ChangeMoreGamesDoubleColTrait,textures/icon_onet,cc.Texture2D,20e0313e-b74d-4836-9a23-a0ebd04b8254,assets\ChangeMoreGamesDoubleColTrait\import\20\20e0313e-b74d-4836-9a23-a0ebd04b8254.7871f.json
ChangeMoreGamesDoubleColTrait,textures/icon_sudoku,cc.SpriteFrame,6093d0e3-79ec-42b4-9be9-ec1c560ab31b,assets\ChangeMoreGamesDoubleColTrait\import\60\6093d0e3-79ec-42b4-9be9-ec1c560ab31b.cb29d.json
ChangeMoreGamesDoubleColTrait,textures/icon_sudoku,cc.Texture2D,60747e59-86d7-4a55-9c99-91e02643b560,assets\ChangeMoreGamesDoubleColTrait\import\60\60747e59-86d7-4a55-9c99-91e02643b560.7871f.json
ChangeMoreGamesDoubleColTrait,textures/icon_ticTacToe,cc.SpriteFrame,7ee84fed-daff-4891-8e53-70c3def4b2a1,assets\ChangeMoreGamesDoubleColTrait\import\7e\7ee84fed-daff-4891-8e53-70c3def4b2a1.70ef3.json
ChangeMoreGamesDoubleColTrait,textures/icon_ticTacToe,cc.Texture2D,c43947c0-c93b-4541-9065-0c7f7e205e98,assets\ChangeMoreGamesDoubleColTrait\import\c4\c43947c0-c93b-4541-9065-0c7f7e205e98.7871f.json
ChangeMoreGamesDoubleColTrait,textures/icon_waterSort,cc.SpriteFrame,e106621c-3e88-4d37-9725-5e7e38e5aeb6,assets\ChangeMoreGamesDoubleColTrait\import\e1\e106621c-3e88-4d37-9725-5e7e38e5aeb6.202fa.json
ChangeMoreGamesDoubleColTrait,textures/icon_waterSort,cc.Texture2D,e592879b-678f-4282-bcac-b38bf31925c7,assets\ChangeMoreGamesDoubleColTrait\import\e5\e592879b-678f-4282-bcac-b38bf31925c7.7871f.json
ChangeMoreGamesDoubleColTrait,textures/txt_blockSlide,cc.SpriteFrame,af455f22-8eb1-4973-b9fd-4b575a07f199,assets\ChangeMoreGamesDoubleColTrait\import\af\af455f22-8eb1-4973-b9fd-4b575a07f199.4356b.json
ChangeMoreGamesDoubleColTrait,textures/txt_blockSlide,cc.Texture2D,d03528e4-ce0c-4188-ba51-1505b43b6d99,assets\ChangeMoreGamesDoubleColTrait\import\d0\d03528e4-ce0c-4188-ba51-1505b43b6d99.7871f.json
ChangeMoreGamesDoubleColTrait,textures/txt_fruitMerge,cc.SpriteFrame,a4708704-36f7-41e1-8737-c328c0a43b93,assets\ChangeMoreGamesDoubleColTrait\import\a4\a4708704-36f7-41e1-8737-c328c0a43b93.6fb13.json
ChangeMoreGamesDoubleColTrait,textures/txt_fruitMerge,cc.Texture2D,9b465626-6309-4bd9-a1af-70843cf1483c,assets\ChangeMoreGamesDoubleColTrait\import\9b\9b465626-6309-4bd9-a1af-70843cf1483c.7871f.json
ChangeMoreGamesDoubleColTrait,textures/txt_mahjong,cc.SpriteFrame,265f986f-af07-4611-8c0e-f9d2c8ab1f4a,assets\ChangeMoreGamesDoubleColTrait\import\26\265f986f-af07-4611-8c0e-f9d2c8ab1f4a.12075.json
ChangeMoreGamesDoubleColTrait,textures/txt_mahjong,cc.Texture2D,a9c6ee91-f650-46b5-81e0-4835ac5cceaf,assets\ChangeMoreGamesDoubleColTrait\import\a9\a9c6ee91-f650-46b5-81e0-4835ac5cceaf.7871f.json
ChangeMoreGamesDoubleColTrait,textures/txt_oneLine,cc.SpriteFrame,ed7786a2-4cf6-4d81-b447-65d3b7405f5d,assets\ChangeMoreGamesDoubleColTrait\import\ed\ed7786a2-4cf6-4d81-b447-65d3b7405f5d.470be.json
ChangeMoreGamesDoubleColTrait,textures/txt_oneLine,cc.Texture2D,7c7cfc19-09d9-4aeb-8487-38cb0db82200,assets\ChangeMoreGamesDoubleColTrait\import\7c\7c7cfc19-09d9-4aeb-8487-38cb0db82200.7871f.json
ChangeMoreGamesDoubleColTrait,textures/txt_onet,cc.SpriteFrame,5fea91db-7662-4bd5-89f0-c13ebf580e39,assets\ChangeMoreGamesDoubleColTrait\import\5f\5fea91db-7662-4bd5-89f0-c13ebf580e39.e9ac8.json
ChangeMoreGamesDoubleColTrait,textures/txt_onet,cc.Texture2D,d9276976-81b4-4dd1-9a23-1c42f6e34b7f,assets\ChangeMoreGamesDoubleColTrait\import\d9\d9276976-81b4-4dd1-9a23-1c42f6e34b7f.7871f.json
ChangeMoreGamesDoubleColTrait,textures/txt_sudoku,cc.SpriteFrame,5a30307d-a986-4a2e-b712-b1ae626c4c1b,assets\ChangeMoreGamesDoubleColTrait\import\5a\5a30307d-a986-4a2e-b712-b1ae626c4c1b.268f6.json
ChangeMoreGamesDoubleColTrait,textures/txt_sudoku,cc.Texture2D,22a002d7-a9f3-49c5-b350-e6784e7d0c41,assets\ChangeMoreGamesDoubleColTrait\import\22\22a002d7-a9f3-49c5-b350-e6784e7d0c41.7871f.json
ChangeMoreGamesDoubleColTrait,textures/txt_ticTacToe,cc.SpriteFrame,311c8d7e-d52a-487b-a4c8-e2c0b2be02d2,assets\ChangeMoreGamesDoubleColTrait\import\31\311c8d7e-d52a-487b-a4c8-e2c0b2be02d2.6503e.json
ChangeMoreGamesDoubleColTrait,textures/txt_ticTacToe,cc.Texture2D,5f1948d3-d79b-4e0c-854a-a740366a631c,assets\ChangeMoreGamesDoubleColTrait\import\5f\5f1948d3-d79b-4e0c-854a-a740366a631c.7871f.json
ChangeMoreGamesDoubleColTrait,textures/txt_waterSort,cc.SpriteFrame,ae5b3040-c51a-419c-9be9-5a133b637f32,assets\ChangeMoreGamesDoubleColTrait\import\ae\ae5b3040-c51a-419c-9be9-5a133b637f32.32fcf.json
ChangeMoreGamesDoubleColTrait,textures/txt_waterSort,cc.Texture2D,259d8930-890c-4d75-85b4-52d6726e65b5,assets\ChangeMoreGamesDoubleColTrait\import\25\259d8930-890c-4d75-85b4-52d6726e65b5.7871f.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1000,cc.JsonAsset,007ba36e-80df-441a-80ee-f1008daf5293,assets\ChapterCollectPreClearEffectTrait\import\00\007ba36e-80df-441a-80ee-f1008daf5293.7ce1b.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1001,cc.JsonAsset,41ae5bd9-c3cc-443d-b4c7-9a98432759ca,assets\ChapterCollectPreClearEffectTrait\import\41\41ae5bd9-c3cc-443d-b4c7-9a98432759ca.460f4.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1002,cc.JsonAsset,714f67fa-f9ee-4530-b947-1a5ef0f053e0,assets\ChapterCollectPreClearEffectTrait\import\71\714f67fa-f9ee-4530-b947-1a5ef0f053e0.cc222.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1003,cc.JsonAsset,5ffd881a-8eaa-4ffe-8f2d-7a4201db0dab,assets\ChapterCollectPreClearEffectTrait\import\5f\5ffd881a-8eaa-4ffe-8f2d-7a4201db0dab.c22c3.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1004,cc.JsonAsset,d7b810d0-8925-4fbb-b40c-df9eb0da5852,assets\ChapterCollectPreClearEffectTrait\import\d7\d7b810d0-8925-4fbb-b40c-df9eb0da5852.562e9.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1005,cc.JsonAsset,1bf8b262-128e-43e9-804a-d86f3349cec8,assets\ChapterCollectPreClearEffectTrait\import\1b\1bf8b262-128e-43e9-804a-d86f3349cec8.91b32.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1006,cc.JsonAsset,d665783f-bc86-4f31-994f-7d94ee8480c7,assets\ChapterCollectPreClearEffectTrait\import\d6\d665783f-bc86-4f31-994f-7d94ee8480c7.fa77a.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1007,cc.JsonAsset,3ae9dc05-d1ed-4fc4-8e95-eb82066f8ae2,assets\ChapterCollectPreClearEffectTrait\import\3a\3ae9dc05-d1ed-4fc4-8e95-eb82066f8ae2.91fd8.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1008,cc.JsonAsset,978c3b79-4ee5-4a58-ac04-914a5e2395a3,assets\ChapterCollectPreClearEffectTrait\import\97\978c3b79-4ee5-4a58-ac04-914a5e2395a3.92f56.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1009,cc.JsonAsset,156e72b0-f0c1-45ef-8a97-185b54d1635e,assets\ChapterCollectPreClearEffectTrait\import\15\156e72b0-f0c1-45ef-8a97-185b54d1635e.1d88c.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1010,cc.JsonAsset,ec1d23a4-6c18-4a5f-9503-288914fd047f,assets\ChapterCollectPreClearEffectTrait\import\ec\ec1d23a4-6c18-4a5f-9503-288914fd047f.de745.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1011,cc.JsonAsset,406b178f-1038-497d-9867-936c8080e21b,assets\ChapterCollectPreClearEffectTrait\import\40\406b178f-1038-497d-9867-936c8080e21b.feb54.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1012,cc.JsonAsset,fa15ef51-f762-4942-bcc9-8b06efc20038,assets\ChapterCollectPreClearEffectTrait\import\fa\fa15ef51-f762-4942-bcc9-8b06efc20038.6ea00.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1013,cc.JsonAsset,cba195a3-8f4a-4b89-972e-9cea88b171c4,assets\ChapterCollectPreClearEffectTrait\import\cb\cba195a3-8f4a-4b89-972e-9cea88b171c4.6bca6.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1014,cc.JsonAsset,661d598d-c13f-4b9c-945a-839cf383b84f,assets\ChapterCollectPreClearEffectTrait\import\66\661d598d-c13f-4b9c-945a-839cf383b84f.187be.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1015,cc.JsonAsset,6437c18e-27f8-4539-8790-043c6a713107,assets\ChapterCollectPreClearEffectTrait\import\64\6437c18e-27f8-4539-8790-043c6a713107.b7b56.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1016,cc.JsonAsset,4228ad3e-bd0a-4536-8af0-d277c3dda00e,assets\ChapterCollectPreClearEffectTrait\import\42\4228ad3e-bd0a-4536-8af0-d277c3dda00e.063e7.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1017,cc.JsonAsset,eaac989a-58c3-4abf-801c-a80ecef2e171,assets\ChapterCollectPreClearEffectTrait\import\ea\eaac989a-58c3-4abf-801c-a80ecef2e171.44820.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1018,cc.JsonAsset,ab43a7c2-6fd5-4747-9467-65e12266c881,assets\ChapterCollectPreClearEffectTrait\import\ab\ab43a7c2-6fd5-4747-9467-65e12266c881.25ce1.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1019,cc.JsonAsset,f2fc423e-7866-42e9-981a-c207fff6a483,assets\ChapterCollectPreClearEffectTrait\import\f2\f2fc423e-7866-42e9-981a-c207fff6a483.42dbb.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1020,cc.JsonAsset,d92fc9d6-f765-4faa-99d6-968366509bf6,assets\ChapterCollectPreClearEffectTrait\import\d9\d92fc9d6-f765-4faa-99d6-968366509bf6.ec7c2.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1021,cc.JsonAsset,6bc4ae0e-70c5-421b-821b-478d792ea90e,assets\ChapterCollectPreClearEffectTrait\import\6b\6bc4ae0e-70c5-421b-821b-478d792ea90e.f8fd0.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1022,cc.JsonAsset,0c5b10c8-bfc9-4cfb-aa75-66c1a4ae63cb,assets\ChapterCollectPreClearEffectTrait\import\0c\0c5b10c8-bfc9-4cfb-aa75-66c1a4ae63cb.911e6.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1023,cc.JsonAsset,9956a86c-2ce8-4e1d-a781-31a3409f76f4,assets\ChapterCollectPreClearEffectTrait\import\99\9956a86c-2ce8-4e1d-a781-31a3409f76f4.105da.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1024,cc.JsonAsset,11577f4a-9d76-44ba-8ab6-ffb7080eb010,assets\ChapterCollectPreClearEffectTrait\import\11\11577f4a-9d76-44ba-8ab6-ffb7080eb010.46996.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1025,cc.JsonAsset,81bbb94d-97c1-47d4-974b-ebed0f4c5a50,assets\ChapterCollectPreClearEffectTrait\import\81\81bbb94d-97c1-47d4-974b-ebed0f4c5a50.89685.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1026,cc.JsonAsset,7196e98c-771b-47b9-87e8-b3d5d0f88dba,assets\ChapterCollectPreClearEffectTrait\import\71\7196e98c-771b-47b9-87e8-b3d5d0f88dba.b28b4.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1027,cc.JsonAsset,18621261-096a-4335-8e19-559b52975264,assets\ChapterCollectPreClearEffectTrait\import\18\18621261-096a-4335-8e19-559b52975264.40062.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1028,cc.JsonAsset,fb6b0cc8-0b31-486c-ae98-a9e6b9126020,assets\ChapterCollectPreClearEffectTrait\import\fb\fb6b0cc8-0b31-486c-ae98-a9e6b9126020.a54ca.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1029,cc.JsonAsset,b3a18d22-4aca-42af-98e6-96564a60d892,assets\ChapterCollectPreClearEffectTrait\import\b3\b3a18d22-4aca-42af-98e6-96564a60d892.d9b53.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1030,cc.JsonAsset,63777ec5-9954-4f86-815c-8594db72ed5b,assets\ChapterCollectPreClearEffectTrait\import\63\63777ec5-9954-4f86-815c-8594db72ed5b.a1f83.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1031,cc.JsonAsset,a1bf312e-073d-490c-8c19-b381daafd10f,assets\ChapterCollectPreClearEffectTrait\import\a1\a1bf312e-073d-490c-8c19-b381daafd10f.52bf1.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1032,cc.JsonAsset,236042d0-ea28-4f71-90af-c696feecf786,assets\ChapterCollectPreClearEffectTrait\import\23\236042d0-ea28-4f71-90af-c696feecf786.c7f83.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1033,cc.JsonAsset,14a16445-9f3b-438d-8848-cec2a2ec2db0,assets\ChapterCollectPreClearEffectTrait\import\14\14a16445-9f3b-438d-8848-cec2a2ec2db0.98425.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1034,cc.JsonAsset,c09f9f5b-1c10-446b-9f2d-063ade257c56,assets\ChapterCollectPreClearEffectTrait\import\c0\c09f9f5b-1c10-446b-9f2d-063ade257c56.5ed50.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1035,cc.JsonAsset,a8815ad0-89bd-4b92-9da1-e329e801eb57,assets\ChapterCollectPreClearEffectTrait\import\a8\a8815ad0-89bd-4b92-9da1-e329e801eb57.61739.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1036,cc.JsonAsset,9af70f7a-c555-4b9b-913d-571d5cee344a,assets\ChapterCollectPreClearEffectTrait\import\9a\9af70f7a-c555-4b9b-913d-571d5cee344a.93d09.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1037,cc.JsonAsset,2880ebc8-f510-431f-9b98-db20fda8833f,assets\ChapterCollectPreClearEffectTrait\import\28\2880ebc8-f510-431f-9b98-db20fda8833f.22b0a.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1038,cc.JsonAsset,5366d8dd-18be-43d7-8f0b-b0be1b41b87f,assets\ChapterCollectPreClearEffectTrait\import\53\5366d8dd-18be-43d7-8f0b-b0be1b41b87f.c9fda.json
ChapterCollectPreClearEffectTrait,configs/chapterCollectPreClear_skin_1039,cc.JsonAsset,3627cf3c-2c15-4813-ae48-bd902ee498c4,assets\ChapterCollectPreClearEffectTrait\import\36\3627cf3c-2c15-4813-ae48-bd902ee498c4.a5d0a.json
ChapterCollectPreClearEffectTrait,dragonbones/gameplay_eliminatePrompt_increment_ske,dragonBones.DragonBonesAsset,a1f53667-eb37-4944-91d7-5ea8d9da5d03,assets\ChapterCollectPreClearEffectTrait\import\a1\a1f53667-eb37-4944-91d7-5ea8d9da5d03.10243.json
ChapterCollectPreClearEffectTrait,dragonbones/gameplay_eliminatePrompt_increment_tex,cc.SpriteFrame,42fa3b50-48e0-449e-b2ce-fdd60f474488,assets\ChapterCollectPreClearEffectTrait\import\42\42fa3b50-48e0-449e-b2ce-fdd60f474488.cd9c4.json
ChapterCollectPreClearEffectTrait,dragonbones/gameplay_eliminatePrompt_increment_tex,cc.Texture2D,04d1971c-f1e3-4c2a-ad2c-fd7d87def213,assets\ChapterCollectPreClearEffectTrait\import\04\04d1971c-f1e3-4c2a-ad2c-fd7d87def213.7871f.json
ChapterCollectPreClearEffectTrait,dragonbones/gameplay_eliminatePrompt_increment_tex,dragonBones.DragonBonesAtlasAsset,1742e1ea-1b3c-45ee-a7b5-60ca2346b6de,assets\ChapterCollectPreClearEffectTrait\import\17\1742e1ea-1b3c-45ee-a7b5-60ca2346b6de.830e7.json
ChapterCollectPreClearEffectTrait,prefabs/ChapterCollectPreClearEffect,cc.Prefab,08228cc3-49e0-4edf-a77a-cd95fb686c69,assets\ChapterCollectPreClearEffectTrait\import\08\08228cc3-49e0-4edf-a77a-cd95fb686c69.a0b5e.json
ChapterReplaySkipGoalTrait,prefabs/ChapterReplaySkipGoal,cc.Prefab,fcc6e665-492a-403c-9d20-adc9e45ac8a0,assets\ChapterReplaySkipGoalTrait\import\fc\fcc6e665-492a-403c-9d20-adc9e45ac8a0.4c0f2.json
ChapterReplaySkipGoalTrait,spine/gameplay_shuaping,cc.Asset,f08e6868-b9cd-40ef-ba1b-137d9503dd56,assets\ChapterReplaySkipGoalTrait\import\f0\f08e6868-b9cd-40ef-ba1b-137d9503dd56.25258.json
ChapterReplaySkipGoalTrait,spine/gameplay_shuaping,cc.SpriteFrame,6c0721c3-f478-4c86-986f-3420573540a2,assets\ChapterReplaySkipGoalTrait\import\6c\6c0721c3-f478-4c86-986f-3420573540a2.b4e0c.json
ChapterReplaySkipGoalTrait,spine/gameplay_shuaping,cc.Texture2D,276fd73d-ecdc-418d-a043-aa91709e6bfd,assets\ChapterReplaySkipGoalTrait\import\27\276fd73d-ecdc-418d-a043-aa91709e6bfd.7871f.json
ChapterReplaySkipGoalTrait,spine/gameplay_shuaping,sp.SkeletonData,f87f0056-5eee-48d0-8992-2e6718308124,assets\ChapterReplaySkipGoalTrait\import\f8\f87f0056-5eee-48d0-8992-2e6718308124.dfdfb.json
ChapterReplaySkipGoalTrait,spine/gameplay_shuaping2,cc.Asset,249f3f60-88e9-48b2-8e08-02f2221dd4b4,assets\ChapterReplaySkipGoalTrait\import\24\249f3f60-88e9-48b2-8e08-02f2221dd4b4.791df.json
ChapterReplaySkipGoalTrait,spine/gameplay_shuaping2,cc.SpriteFrame,b2345585-df53-4b27-b500-af0cdeb22d7b,assets\ChapterReplaySkipGoalTrait\import\b2\b2345585-df53-4b27-b500-af0cdeb22d7b.af34c.json
ChapterReplaySkipGoalTrait,spine/gameplay_shuaping2,cc.Texture2D,9e9149a1-fef3-4152-bdce-f189f6f61989,assets\ChapterReplaySkipGoalTrait\import\9e\9e9149a1-fef3-4152-bdce-f189f6f61989.7871f.json
ChapterReplaySkipGoalTrait,spine/gameplay_shuaping2,sp.SkeletonData,9cd9d0a8-0793-40e6-b242-4111d9b0d3bf,assets\ChapterReplaySkipGoalTrait\import\9c\9cd9d0a8-0793-40e6-b242-4111d9b0d3bf.c39fe.json
ChapterReviveWithComboTrait,effects/shipinbt_ske,dragonBones.DragonBonesAsset,9d6c8e86-30d3-4caf-93a0-6d7c3c792131,assets\ChapterReviveWithComboTrait\import\9d\9d6c8e86-30d3-4caf-93a0-6d7c3c792131.063f3.json
ChapterReviveWithComboTrait,effects/shipinbt_tex,cc.SpriteFrame,022bdec8-8190-4671-809f-bacca7960ad0,assets\ChapterReviveWithComboTrait\import\02\022bdec8-8190-4671-809f-bacca7960ad0.6bc02.json
ChapterReviveWithComboTrait,effects/shipinbt_tex,cc.Texture2D,9960c64a-c0e4-4ab2-b1d6-c3811144a0a5,assets\ChapterReviveWithComboTrait\import\99\9960c64a-c0e4-4ab2-b1d6-c3811144a0a5.7871f.json
ChapterReviveWithComboTrait,effects/shipinbt_tex,dragonBones.DragonBonesAtlasAsset,641e68bf-11c0-4219-8040-8ad5dbf1a039,assets\ChapterReviveWithComboTrait\import\64\641e68bf-11c0-4219-8040-8ad5dbf1a039.8738c.json
ChapterScoreSettlementModifyAnimationTrait,dragonbones/gameplay_clearanceDone_ske,dragonBones.DragonBonesAsset,649a193b-2632-4c00-9288-18d76f6733bc,assets\ChapterScoreSettlementModifyAnimationTrait\import\64\649a193b-2632-4c00-9288-18d76f6733bc.24116.json
ChapterScoreSettlementModifyAnimationTrait,dragonbones/gameplay_clearanceDone_tex,cc.SpriteFrame,89d92831-d3b7-4013-8058-20ebe8a14da2,assets\ChapterScoreSettlementModifyAnimationTrait\import\89\89d92831-d3b7-4013-8058-20ebe8a14da2.59068.json
ChapterScoreSettlementModifyAnimationTrait,dragonbones/gameplay_clearanceDone_tex,cc.Texture2D,00301a67-a252-4bc5-8fa6-21c12541fc7a,assets\ChapterScoreSettlementModifyAnimationTrait\import\00\00301a67-a252-4bc5-8fa6-21c12541fc7a.7871f.json
ChapterScoreSettlementModifyAnimationTrait,dragonbones/gameplay_clearanceDone_tex,dragonBones.DragonBonesAtlasAsset,f734100c-40ad-43dc-a467-33aac9134e4d,assets\ChapterScoreSettlementModifyAnimationTrait\import\f7\f734100c-40ad-43dc-a467-33aac9134e4d.dc44f.json
ChapterScoreSettlementModifyAnimationTrait,prefabs/CheckAnimation,cc.Prefab,9d40e4b1-e9bf-4e47-b316-26846129536c,assets\ChapterScoreSettlementModifyAnimationTrait\import\9d\9d40e4b1-e9bf-4e47-b316-26846129536c.7b36f.json
ClassDailySignTrait,dragonbones/main_logo_checkin_ske,dragonBones.DragonBonesAsset,355d58dd-3344-40cf-96ea-a57dce79bf10,assets\ClassDailySignTrait\import\35\355d58dd-3344-40cf-96ea-a57dce79bf10.59643.json
ClassDailySignTrait,dragonbones/main_logo_checkin_tex,cc.SpriteFrame,bd63af9a-5627-4a8b-900e-19dec8b6de79,assets\ClassDailySignTrait\import\bd\bd63af9a-5627-4a8b-900e-19dec8b6de79.67f35.json
ClassDailySignTrait,dragonbones/main_logo_checkin_tex,cc.Texture2D,760fcfe7-5444-4d74-8996-c7af85bc1e7e,assets\ClassDailySignTrait\import\76\760fcfe7-5444-4d74-8996-c7af85bc1e7e.7871f.json
ClassDailySignTrait,dragonbones/main_logo_checkin_tex,dragonBones.DragonBonesAtlasAsset,b3670bc1-91a7-4d10-b21a-e652d108c6c0,assets\ClassDailySignTrait\import\b3\b3670bc1-91a7-4d10-b21a-e652d108c6c0.d4b0a.json
ClassDailySignTrait,prefabs/ClassDailySign,cc.Prefab,d2b281c3-6257-4cfb-a27c-96564c099c6d,assets\ClassDailySignTrait\import\d2\d2b281c3-6257-4cfb-a27c-96564c099c6d.1bb76.json
ClassGameEndEncourageTrait,configs/high_score_messages,cc.JsonAsset,2cb6f1bd-24cc-4d28-8817-f974eb5617f3,assets\ClassGameEndEncourageTrait\import\2c\2cb6f1bd-24cc-4d28-8817-f974eb5617f3.be272.json
ClassGameEndEncourageTrait,prefabs/ClassGameEndEncourage,cc.Prefab,7e4ea124-5df1-4172-89fa-7a23c6645e23,assets\ClassGameEndEncourageTrait\import\7e\7e4ea124-5df1-4172-89fa-7a23c6645e23.db747.json
ClassGuideConfigEnhanceTrait,prefabs/guideInfo,cc.Prefab,b4aedf82-2aac-43a2-980b-67424987a93a,assets\ClassGuideConfigEnhanceTrait\import\b4\b4aedf82-2aac-43a2-980b-67424987a93a.ba7d1.json
ClassGuideConfigEnhanceTrait,spine/gameplay_guide_eff,cc.Asset,861fc2eb-0e93-48dd-b72b-d73b76f70da3,assets\ClassGuideConfigEnhanceTrait\import\86\861fc2eb-0e93-48dd-b72b-d73b76f70da3.be52f.json
ClassGuideConfigEnhanceTrait,spine/gameplay_guide_eff,cc.SpriteFrame,03fb6ba4-db36-4c34-bf75-f285a6d459c3,assets\ClassGuideConfigEnhanceTrait\import\03\03fb6ba4-db36-4c34-bf75-f285a6d459c3.75828.json
ClassGuideConfigEnhanceTrait,spine/gameplay_guide_eff,cc.Texture2D,7b7ee6c7-2cfb-437f-9e50-ec6303c7ac8d,assets\ClassGuideConfigEnhanceTrait\import\7b\7b7ee6c7-2cfb-437f-9e50-ec6303c7ac8d.7871f.json
ClassGuideConfigEnhanceTrait,spine/gameplay_guide_eff,sp.SkeletonData,93995777-3212-4cf2-89cd-d6d6f86f4060,assets\ClassGuideConfigEnhanceTrait\import\93\93995777-3212-4cf2-89cd-d6d6f86f4060.e75d6.json
