_key,cubeID,data,tc,WetFix,ts
4021,4021,"1;31;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;4;1;3,1;2;1;0,1;4;1;3,1;2;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;2;1;0|1;1;1;0,1;5;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;4;1;3,1;2;1;0,1;4;1;3,1;3;1;0,1;3;1;3,1;2;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;5;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;7;1;0,1;1;1;3,1;3;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;7;1;0,1;1;1;3,1;3;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;7;1;0,1;1;1;3,1;3;1;0|1;31;1;0",1,1,2
4101,4101,"0;7;1;0,1;15;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;22;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|1;15;1;0,0;7;1;0",2,0,2
4102,4102,"1;15;1;0,0;7;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|1;22;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|0;7;1;0,1;15;1;0",2,0,2
4103,4103,"0;14;1;0,1;8;1;0|0;14;1;0,1;1;1;0,2;6;1;0,1;1;1;0|0;14;1;0,1;1;1;0,2;6;1;0,1;1;1;0|0;14;1;0,1;1;1;0,2;6;1;0,1;1;1;0|0;14;1;0,1;1;1;0,2;6;1;0,1;1;1;0|0;14;1;0,1;1;1;0,2;6;1;0,1;1;1;0|0;14;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;22;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;22;1;0",2,0,2
4104,4104,"1;22;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;22;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|0;7;1;0,1;8;1;0,0;7;1;0",2,0,2
4105,4105,"1;29;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;29;1;0",2,0,2
4106,4106,"0;7;1;0,1;8;1;0,0;7;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|0;7;1;0,1;1;1;0,2;6;1;0,1;1;1;0,0;7;1;0|1;22;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;22;1;0",2,0,2
4107,4107,"1;8;1;0,0;14;1;0|1;1;1;0,2;6;1;0,1;1;1;0,0;14;1;0|1;1;1;0,2;6;1;0,1;1;1;0,0;14;1;0|1;1;1;0,2;6;1;0,1;1;1;0,0;14;1;0|1;1;1;0,2;6;1;0,1;1;1;0,0;14;1;0|1;1;1;0,2;6;1;0,1;1;1;0,0;14;1;0|1;1;1;0,2;6;1;0,1;1;1;0,0;14;1;0|1;22;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;6;1;0,1;1;1;0|1;22;1;0",2,0,2
4108,4108,"1;16;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;7;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;7;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;7;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;7;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;7;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;7;1;0,1;1;1;0|1;16;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;7;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;7;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;7;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;7;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;7;1;0,1;1;1;0|1;1;1;0,2;6;1;0,1;1;1;0,2;7;1;0,1;1;1;0|1;16;1;0",2,0,2
4201,4201,"2;31;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;4;1;0,2;2;1;0,1;4;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;2;1;0|2;1;1;0,1;5;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;4;1;0,2;2;1;0,1;4;1;0,2;3;1;0,1;3;1;0,2;2;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;7;1;0,1;1;1;0,2;3;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;7;1;0,1;1;1;0,2;3;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;7;1;0,1;1;1;0,2;3;1;0|2;31;1;0",2,0,2
4202,4202,"2;25;1;0|2;1;1;0,1;5;1;0,2;2;1;0,1;3;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;7;1;0,1;1;1;0,2;3;1;0,1;2;1;0,2;2;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;7;1;0,1;1;1;0,2;3;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;5;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;5;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;7;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;2;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;7;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;6;1;0,1;3;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0|2;25;1;0",2,0,2
4203,4203,"2;24;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;3;1;0,2;2;1;0,1;4;1;0,2;1;1;0,1;5;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;3;1;0,2;2;1;0,1;5;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;2;1;0,2;1;1;0,1;2;1;0,2;3;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;3;1;0,2;1;1;0,1;4;1;0,2;2;1;0,1;5;1;0,2;1;1;0|2;24;1;0",2,0,2
4204,4204,"1;31;1;0|1;2;1;0,2;4;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;3;1;0,2;4;1;0,1;2;1;0,2;5;1;0,1;1;1;0|1;1;1;0,2;1;1;0,1;5;1;0,2;2;1;0,1;1;1;0,2;2;1;0,1;2;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;2;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;3;1;0|1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;3;1;0|1;2;1;0,2;3;1;0,1;2;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;4;1;0,1;4;1;0,2;1;1;0,1;3;1;0|1;5;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;2;1;0,1;6;1;0,2;1;1;0,1;3;1;0|1;5;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;3;1;0|1;1;1;0,2;4;1;0,1;2;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;2;1;0,2;2;1;0,1;3;1;0,2;1;1;0,1;3;1;0|1;31;1;0",2,0,2
4205,4205,"2;24;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;3;1;0,2;2;1;0,1;3;1;0,2;2;1;0,1;5;1;0,2;1;1;0|2;1;1;0,1;2;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;2;1;0,2;2;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;5;1;0,1;5;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;2;1;0,1;2;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;2;1;0,2;2;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;2;1;0,1;3;1;0,2;2;1;0,1;3;1;0,2;2;1;0,1;5;1;0,2;1;1;0|2;24;1;0",2,0,2
4206,4206,"2;25;1;0|2;2;1;0,1;4;1;0,2;2;1;0,1;3;1;0,2;3;1;0,1;3;1;0,2;2;1;0,1;3;1;0,2;3;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;2;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;2;1;0,1;2;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;2;1;0|2;2;1;0,1;4;1;0,2;2;1;0,1;3;1;0,2;3;1;0,1;3;1;0,2;2;1;0,1;3;1;0,2;3;1;0|2;25;1;0",2,0,2
4207,4207,"2;31;1;0|2;2;1;0,1;4;1;0,2;1;1;0,1;4;1;0,2;2;1;0,1;5;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;5;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;6;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;4;1;0,1;1;1;0,2;3;1;0|2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0|2;1;1;0,1;1;1;0,2;2;1;0,1;2;1;0,2;1;1;0,1;4;1;0,2;2;1;0,1;5;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;2;1;0,2;4;1;0,1;1;1;0,2;5;1;0,1;5;1;0,2;3;1;0,1;1;1;0,2;3;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0|2;2;1;0,1;4;1;0,2;1;1;0,1;1;1;0,2;2;1;0,1;2;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;3;1;0|2;31;1;0",2,0,2
4208,4208,"2;25;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;2;1;0,2;1;1;0,1;2;1;0,2;1;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;5;1;0,2;1;1;0,1;5;1;0,2;1;1;0|2;25;1;0|2;25;1;0|2;1;1;0,1;3;1;0,2;4;1;0,1;3;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;2;1;0,2;2;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0|2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;1;1;0,1;3;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;1;1;0,2;2;1;0,1;2;1;0,2;1;1;0,1;1;1;0,2;5;1;0|2;1;1;0,1;3;1;0,2;4;1;0,1;3;1;0,2;2;1;0,1;1;1;0,2;3;1;0,1;1;1;0,2;1;1;0,1;5;1;0,2;1;1;0|2;25;1;0",2,0,2
